VFG000349__psaE Made VFG000349__psaE into gene. strand=+, frame=0
VFG023676__flgD Made VFG023676__flgD into gene. strand=+, frame=0
VFG023678__flgC Made VFG023678__flgC into gene. strand=+, frame=0
VFG023680__flgB Made VFG023680__flgB into gene. strand=+, frame=0
VFG023682__flgA Made VFG023682__flgA into gene. strand=+, frame=0
VFG023684__flgM Made VFG023684__flgM into gene. strand=+, frame=0
VFG023686__flgN Made VFG023686__flgN into gene. strand=+, frame=0
VFG023688__flhE Made VFG023688__flhE into gene. strand=+, frame=0
VFG023690__flhA Made VFG023690__flhA into gene. strand=+, frame=0
VFG023692__flhB Made VFG023692__flhB into gene. strand=+, frame=0
VFG023694__flhC Made VFG023694__flhC into gene. strand=+, frame=0
VFG023696__flhD Made VFG023696__flhD into gene. strand=+, frame=0
VFG023698__yopD Made VFG023698__yopD into gene. strand=+, frame=0
VFG023700__yopB Made VFG023700__yopB into gene. strand=+, frame=0
VFG023701__yopB Made VFG023701__yopB into gene. strand=+, frame=0
VFG023702__sycD_lcrH Made VFG023702__sycD_lcrH into gene. strand=+, frame=0
VFG023704__lcrV Made VFG023704__lcrV into gene. strand=+, frame=0
VFG023706__lcrG Made VFG023706__lcrG into gene. strand=+, frame=0
VFG023707__lcrR Made VFG023707__lcrR into gene. strand=+, frame=0
VFG023709__yscV_lcrD Made VFG023709__yscV_lcrD into gene. strand=+, frame=0
VFG023711__yscY Made VFG023711__yscY into gene. strand=+, frame=0
VFG023713__yscX Made VFG023713__yscX into gene. strand=+, frame=0
VFG023715__sycN Made VFG023715__sycN into gene. strand=+, frame=0
VFG023717__tyeA Made VFG023717__tyeA into gene. strand=+, frame=0
VFG023718__lcrE_yopN Made VFG023718__lcrE_yopN into gene. strand=+, frame=0
VFG023720__yscN Made VFG023720__yscN into gene. strand=+, frame=0
VFG023721__yscN Made VFG023721__yscN into gene. strand=+, frame=0
VFG023722__yscO Made VFG023722__yscO into gene. strand=+, frame=0
VFG023724__yscP Made VFG023724__yscP into gene. strand=+, frame=0
VFG023727__yscQ Made VFG023727__yscQ into gene. strand=+, frame=0
VFG023728__yscR Made VFG023728__yscR into gene. strand=+, frame=0
VFG023731__yscT Made VFG023731__yscT into gene. strand=+, frame=0
VFG023733__yscU Made VFG023733__yscU into gene. strand=+, frame=0
VFG023735__virG_yscW Made VFG023735__virG_yscW into gene. strand=+, frame=0
VFG023737__virF_lcrF Made VFG023737__virF_lcrF into gene. strand=+, frame=0
VFG023739__yscB Made VFG023739__yscB into gene. strand=+, frame=0
VFG023741__yscC Made VFG023741__yscC into gene. strand=+, frame=0
VFG023743__yscD Made VFG023743__yscD into gene. strand=+, frame=0
VFG023744__yscD Made VFG023744__yscD into gene. strand=+, frame=0
VFG023745__yscE Made VFG023745__yscE into gene. strand=+, frame=0
VFG023746__yscF Made VFG023746__yscF into gene. strand=+, frame=0
VFG023747__yscG Made VFG023747__yscG into gene. strand=+, frame=0
VFG023749__yopR_yscH_lcrP Made VFG023749__yopR_yscH_lcrP into gene. strand=+, frame=0
VFG023751__lcrO_yscI Made VFG023751__lcrO_yscI into gene. strand=+, frame=0
VFG023753__ylpB_yscJ Made VFG023753__ylpB_yscJ into gene. strand=+, frame=0
VFG023755__yscK Made VFG023755__yscK into gene. strand=+, frame=0
VFG023757__yscL Made VFG023757__yscL into gene. strand=+, frame=0
VFG023759__lcrQ_yscM Made VFG023759__lcrQ_yscM into gene. strand=+, frame=0
VFG023761__yopH Made VFG023761__yopH into gene. strand=+, frame=0
VFG023763__yopE Made VFG023763__yopE into gene. strand=+, frame=0
VFG023765__yopT Made VFG023765__yopT into gene. strand=+, frame=0
VFG023767__yopO_ypkA Made VFG023767__yopO_ypkA into gene. strand=+, frame=0
VFG023769__yopJ_yopP Made VFG023769__yopJ_yopP into gene. strand=+, frame=0
VFG023771__yopM Made VFG023771__yopM into gene. strand=+, frame=0
VFG023772__yopM Made VFG023772__yopM into gene. strand=+, frame=0
VFG023773__cnf Made VFG023773__cnf into gene. strand=+, frame=0
VFG023775__pla Made VFG023775__pla into gene. strand=+, frame=0
VFG023778__YE105_C0173 Made VFG023778__YE105_C0173 into gene. strand=+, frame=0
VFG023779__YPZ3_2728 Made VFG023779__YPZ3_2728 into gene. strand=+, frame=0
VFG023781__YE105_C1501 Made VFG023781__YE105_C1501 into gene. strand=+, frame=0
VFG023783__YE105_C1500 Made VFG023783__YE105_C1500 into gene. strand=+, frame=0
VFG023786__YE105_C1504 Made VFG023786__YE105_C1504 into gene. strand=+, frame=0
VFG023787__YPZ3_2733 Made VFG023787__YPZ3_2733 into gene. strand=+, frame=0
VFG023788__YE105_C1175 Made VFG023788__YE105_C1175 into gene. strand=+, frame=0
VFG023790__YE105_C1176 Made VFG023790__YE105_C1176 into gene. strand=+, frame=0
VFG023791__YPZ3_2736 Made VFG023791__YPZ3_2736 into gene. strand=+, frame=0
VFG023792__YE105_C1177 Made VFG023792__YE105_C1177 into gene. strand=+, frame=0
VFG023794__YE105_C1178 Made VFG023794__YE105_C1178 into gene. strand=+, frame=0
VFG023796__YE105_C1179 Made VFG023796__YE105_C1179 into gene. strand=+, frame=0
VFG023798__YE105_C1180 Made VFG023798__YE105_C1180 into gene. strand=+, frame=0
VFG023800__YE105_C1181 Made VFG023800__YE105_C1181 into gene. strand=+, frame=0
VFG023802__YE105_C1182 Made VFG023802__YE105_C1182 into gene. strand=+, frame=0
VFG023804__YPZ3_2743 Made VFG023804__YPZ3_2743 into gene. strand=+, frame=0
VFG033057__eae Made VFG033057__eae into gene. strand=+, frame=0
VFG033058__eae Made VFG033058__eae into gene. strand=+, frame=0
VFG033063__eae Made VFG033063__eae into gene. strand=+, frame=0
VFG033064__eae Made VFG033064__eae into gene. strand=+, frame=0
VFG033065__eae Made VFG033065__eae into gene. strand=+, frame=0
VFG033067__paa Made VFG033067__paa into gene. strand=+, frame=0
VFG033071__paa Made VFG033071__paa into gene. strand=+, frame=0
VFG033074__toxB Made VFG033074__toxB into gene. strand=+, frame=0
VFG033076__toxB Made VFG033076__toxB into gene. strand=+, frame=0
VFG033077__toxB Made VFG033077__toxB into gene. strand=+, frame=0
VFG033078__papX Made VFG033078__papX into gene. strand=+, frame=0
VFG033079__papX Made VFG033079__papX into gene. strand=+, frame=0
VFG033080__papX Made VFG033080__papX into gene. strand=+, frame=0
VFG033084__papX Made VFG033084__papX into gene. strand=+, frame=0
VFG033085__papG Made VFG033085__papG into gene. strand=+, frame=0
VFG033086__papG Made VFG033086__papG into gene. strand=+, frame=0
VFG033087__papG Made VFG033087__papG into gene. strand=+, frame=0
VFG033088__papG Made VFG033088__papG into gene. strand=+, frame=0
VFG033089__P_pilus_class_II_adhesin Made VFG033089__P_pilus_class_II_adhesin into gene. strand=+, frame=0
VFG033090__papG Made VFG033090__papG into gene. strand=+, frame=0
VFG033092__papF Made VFG033092__papF into gene. strand=+, frame=0
VFG033093__papF Made VFG033093__papF into gene. strand=+, frame=0
VFG033094__papF Made VFG033094__papF into gene. strand=+, frame=0
VFG033095__papF Made VFG033095__papF into gene. strand=+, frame=0
VFG033097__papF Made VFG033097__papF into gene. strand=+, frame=0
VFG033098__papF Made VFG033098__papF into gene. strand=+, frame=0
VFG033100__papE Made VFG033100__papE into gene. strand=+, frame=0
VFG033101__papE Made VFG033101__papE into gene. strand=+, frame=0
VFG033102__papE Made VFG033102__papE into gene. strand=+, frame=0
VFG033103__papE Made VFG033103__papE into gene. strand=+, frame=0
VFG033104__papE Made VFG033104__papE into gene. strand=+, frame=0
VFG033105__papE Made VFG033105__papE into gene. strand=+, frame=0
VFG033106__papE Made VFG033106__papE into gene. strand=+, frame=0
VFG033107__papE Made VFG033107__papE into gene. strand=+, frame=0
VFG033108__papK Made VFG033108__papK into gene. strand=+, frame=0
VFG033109__papK Made VFG033109__papK into gene. strand=+, frame=0
VFG033110__papK Made VFG033110__papK into gene. strand=+, frame=0
VFG033111__papK Made VFG033111__papK into gene. strand=+, frame=0
VFG033112__papK Made VFG033112__papK into gene. strand=+, frame=0
VFG033113__papK Made VFG033113__papK into gene. strand=+, frame=0
VFG033115__papJ Made VFG033115__papJ into gene. strand=+, frame=0
VFG033116__papJ Made VFG033116__papJ into gene. strand=+, frame=0
VFG033117__papJ Made VFG033117__papJ into gene. strand=+, frame=0
VFG033120__papD Made VFG033120__papD into gene. strand=+, frame=0
VFG033121__papD Made VFG033121__papD into gene. strand=+, frame=0
VFG033122__papD Made VFG033122__papD into gene. strand=+, frame=0
VFG033125__papD Made VFG033125__papD into gene. strand=+, frame=0
VFG033127__papC Made VFG033127__papC into gene. strand=+, frame=0
VFG033128__papC Made VFG033128__papC into gene. strand=+, frame=0
VFG033129__papC Made VFG033129__papC into gene. strand=+, frame=0
VFG033130__papC Made VFG033130__papC into gene. strand=+, frame=0
VFG033131__papC Made VFG033131__papC into gene. strand=+, frame=0
VFG033132__papC Made VFG033132__papC into gene. strand=+, frame=0
VFG033134__papH Made VFG033134__papH into gene. strand=+, frame=0
VFG033135__papH Made VFG033135__papH into gene. strand=+, frame=0
VFG033136__papH Made VFG033136__papH into gene. strand=+, frame=0
VFG033137__papH Made VFG033137__papH into gene. strand=+, frame=0
VFG033141__papA Made VFG033141__papA into gene. strand=+, frame=0
VFG033142__papA Made VFG033142__papA into gene. strand=+, frame=0
VFG033143__papA Made VFG033143__papA into gene. strand=+, frame=0
VFG033144__papA Made VFG033144__papA into gene. strand=+, frame=0
VFG033145__papA Made VFG033145__papA into gene. strand=+, frame=0
VFG033146__papA Made VFG033146__papA into gene. strand=+, frame=0
VFG033149__papB Made VFG033149__papB into gene. strand=+, frame=0
VFG033150__papB Made VFG033150__papB into gene. strand=+, frame=0
VFG033153__papI Made VFG033153__papI into gene. strand=+, frame=0
VFG033154__papI Made VFG033154__papI into gene. strand=+, frame=0
VFG033155__papI Made VFG033155__papI into gene. strand=+, frame=0
VFG033156__papI Made VFG033156__papI into gene. strand=+, frame=0
VFG033158__papI Made VFG033158__papI into gene. strand=+, frame=0
VFG033159__papI Made VFG033159__papI into gene. strand=+, frame=0
VFG033160__papI Made VFG033160__papI into gene. strand=+, frame=0
VFG033162__fimB Made VFG033162__fimB into gene. strand=+, frame=0
VFG033163__fimB Made VFG033163__fimB into gene. strand=+, frame=0
VFG033166__fimB Made VFG033166__fimB into gene. strand=+, frame=0
VFG033168__fimB Made VFG033168__fimB into gene. strand=+, frame=0
VFG033169__fimB Made VFG033169__fimB into gene. strand=+, frame=0
VFG033170__fimB Made VFG033170__fimB into gene. strand=+, frame=0
VFG033171__fimB Made VFG033171__fimB into gene. strand=+, frame=0
VFG033173__fimB Made VFG033173__fimB into gene. strand=+, frame=0
VFG033175__fimB Made VFG033175__fimB into gene. strand=+, frame=0
VFG033178__fimB Made VFG033178__fimB into gene. strand=+, frame=0
VFG033181__fimB Made VFG033181__fimB into gene. strand=+, frame=0
VFG033183__fimE Made VFG033183__fimE into gene. strand=+, frame=0
VFG033184__fimE Made VFG033184__fimE into gene. strand=+, frame=0
VFG033189__fimE Made VFG033189__fimE into gene. strand=+, frame=0
VFG033190__fimE Made VFG033190__fimE into gene. strand=+, frame=0
VFG033191__fimE Made VFG033191__fimE into gene. strand=+, frame=0
VFG033192__fimE Made VFG033192__fimE into gene. strand=+, frame=0
VFG033194__fimE Made VFG033194__fimE into gene. strand=+, frame=0
VFG033196__fimE Made VFG033196__fimE into gene. strand=+, frame=0
VFG033197__fimE Made VFG033197__fimE into gene. strand=+, frame=0
VFG033200__fimE Made VFG033200__fimE into gene. strand=+, frame=0
VFG033204__fimA Made VFG033204__fimA into gene. strand=+, frame=0
VFG033205__fimA Made VFG033205__fimA into gene. strand=+, frame=0
VFG033207__fimA Made VFG033207__fimA into gene. strand=+, frame=0
VFG033210__pilin Made VFG033210__pilin into gene. strand=+, frame=0
VFG033211__pilin Made VFG033211__pilin into gene. strand=+, frame=0
VFG033212__pilin Made VFG033212__pilin into gene. strand=+, frame=0
VFG033213__fimA Made VFG033213__fimA into gene. strand=+, frame=0
VFG033215__fimA Made VFG033215__fimA into gene. strand=+, frame=0
VFG033217__fimA Made VFG033217__fimA into gene. strand=+, frame=0
VFG033218__fimA Made VFG033218__fimA into gene. strand=+, frame=0
VFG033221__fimA Made VFG033221__fimA into gene. strand=+, frame=0
VFG033222__fimA Made VFG033222__fimA into gene. strand=+, frame=0
VFG033223__fimA Made VFG033223__fimA into gene. strand=+, frame=0
VFG033225__fimI Made VFG033225__fimI into gene. strand=+, frame=0
VFG033226__fimI Made VFG033226__fimI into gene. strand=+, frame=0
VFG033227__fimI Made VFG033227__fimI into gene. strand=+, frame=0
VFG033228__fimI Made VFG033228__fimI into gene. strand=+, frame=0
VFG033229__fimI Made VFG033229__fimI into gene. strand=+, frame=0
VFG033231__fimI Made VFG033231__fimI into gene. strand=+, frame=0
VFG033232__fimI Made VFG033232__fimI into gene. strand=+, frame=0
VFG033233__fimI Made VFG033233__fimI into gene. strand=+, frame=0
VFG033234__fimI Made VFG033234__fimI into gene. strand=+, frame=0
VFG033238__fimI Made VFG033238__fimI into gene. strand=+, frame=0
VFG033239__fimI Made VFG033239__fimI into gene. strand=+, frame=0
VFG033240__fimI Made VFG033240__fimI into gene. strand=+, frame=0
VFG033242__fimI Made VFG033242__fimI into gene. strand=+, frame=0
VFG033243__fimI Made VFG033243__fimI into gene. strand=+, frame=0
VFG033244__fimI Made VFG033244__fimI into gene. strand=+, frame=0
VFG033245__fimI Made VFG033245__fimI into gene. strand=+, frame=0
VFG033246__fimI Made VFG033246__fimI into gene. strand=+, frame=0
VFG033247__fimI Made VFG033247__fimI into gene. strand=+, frame=0
VFG033249__fimI Made VFG033249__fimI into gene. strand=+, frame=0
VFG033250__fimC Made VFG033250__fimC into gene. strand=+, frame=0
VFG033252__fimC Made VFG033252__fimC into gene. strand=+, frame=0
VFG033256__fimC Made VFG033256__fimC into gene. strand=+, frame=0
VFG033257__fimC Made VFG033257__fimC into gene. strand=+, frame=0
VFG033258__fimC Made VFG033258__fimC into gene. strand=+, frame=0
VFG033259__fimC Made VFG033259__fimC into gene. strand=+, frame=0
VFG033261__fimC Made VFG033261__fimC into gene. strand=+, frame=0
VFG033262__fimC Made VFG033262__fimC into gene. strand=+, frame=0
VFG033263__fimC Made VFG033263__fimC into gene. strand=+, frame=0
VFG033264__fimC Made VFG033264__fimC into gene. strand=+, frame=0
VFG033267__fimC Made VFG033267__fimC into gene. strand=+, frame=0
VFG033271__fimD Made VFG033271__fimD into gene. strand=+, frame=0
VFG033272__fimD Made VFG033272__fimD into gene. strand=+, frame=0
VFG033273__fimD Made VFG033273__fimD into gene. strand=+, frame=0
VFG033277__fimD Made VFG033277__fimD into gene. strand=+, frame=0
VFG033278__fimD Made VFG033278__fimD into gene. strand=+, frame=0
VFG033279__fimD Made VFG033279__fimD into gene. strand=+, frame=0
VFG033280__fimD Made VFG033280__fimD into gene. strand=+, frame=0
VFG033283__fimD Made VFG033283__fimD into gene. strand=+, frame=0
VFG033284__fimD Made VFG033284__fimD into gene. strand=+, frame=0
VFG033285__fimD Made VFG033285__fimD into gene. strand=+, frame=0
VFG033286__fimD Made VFG033286__fimD into gene. strand=+, frame=0
VFG033288__fimD Made VFG033288__fimD into gene. strand=+, frame=0
VFG033289__fimD Made VFG033289__fimD into gene. strand=+, frame=0
VFG033290__fimD Made VFG033290__fimD into gene. strand=+, frame=0
VFG033291__fimD Made VFG033291__fimD into gene. strand=+, frame=0
VFG033292__fimD Made VFG033292__fimD into gene. strand=+, frame=0
VFG033294__fimD Made VFG033294__fimD into gene. strand=+, frame=0
VFG033296__fimD Made VFG033296__fimD into gene. strand=+, frame=0
VFG033298__fimF Made VFG033298__fimF into gene. strand=+, frame=0
VFG033299__fimF Made VFG033299__fimF into gene. strand=+, frame=0
VFG033304__fimF Made VFG033304__fimF into gene. strand=+, frame=0
VFG033305__fimF Made VFG033305__fimF into gene. strand=+, frame=0
VFG033307__fimF Made VFG033307__fimF into gene. strand=+, frame=0
VFG033311__fimF Made VFG033311__fimF into gene. strand=+, frame=0
VFG033313__fimF Made VFG033313__fimF into gene. strand=+, frame=0
VFG033315__fimF Made VFG033315__fimF into gene. strand=+, frame=0
VFG033317__fimF Made VFG033317__fimF into gene. strand=+, frame=0
VFG033318__fimF Made VFG033318__fimF into gene. strand=+, frame=0
VFG033319__fimF Made VFG033319__fimF into gene. strand=+, frame=0
VFG033322__fimF Made VFG033322__fimF into gene. strand=+, frame=0
VFG033326__fimG Made VFG033326__fimG into gene. strand=+, frame=0
VFG033332__fimG Made VFG033332__fimG into gene. strand=+, frame=0
VFG033333__fimG Made VFG033333__fimG into gene. strand=+, frame=0
VFG033334__fimG Made VFG033334__fimG into gene. strand=+, frame=0
VFG033335__fimG Made VFG033335__fimG into gene. strand=+, frame=0
VFG033339__fimG Made VFG033339__fimG into gene. strand=+, frame=0
VFG033340__fimG Made VFG033340__fimG into gene. strand=+, frame=0
VFG033342__fimG Made VFG033342__fimG into gene. strand=+, frame=0
VFG033343__fimG Made VFG033343__fimG into gene. strand=+, frame=0
VFG033344__fimG Made VFG033344__fimG into gene. strand=+, frame=0
VFG033345__fimG Made VFG033345__fimG into gene. strand=+, frame=0
VFG033346__fimG Made VFG033346__fimG into gene. strand=+, frame=0
VFG033354__fimH Made VFG033354__fimH into gene. strand=+, frame=0
VFG033355__fimH Made VFG033355__fimH into gene. strand=+, frame=0
VFG033360__fimH Made VFG033360__fimH into gene. strand=+, frame=0
VFG033361__fimH Made VFG033361__fimH into gene. strand=+, frame=0
VFG033362__fimH Made VFG033362__fimH into gene. strand=+, frame=0
VFG033363__fimH Made VFG033363__fimH into gene. strand=+, frame=0
VFG033364__fimH Made VFG033364__fimH into gene. strand=+, frame=0
VFG033366__fimH Made VFG033366__fimH into gene. strand=+, frame=0
VFG033368__fimH Made VFG033368__fimH into gene. strand=+, frame=0
VFG033369__fimH Made VFG033369__fimH into gene. strand=+, frame=0
VFG033370__fimH Made VFG033370__fimH into gene. strand=+, frame=0
VFG033373__fimH Made VFG033373__fimH into gene. strand=+, frame=0
VFG033375__fimH Made VFG033375__fimH into gene. strand=+, frame=0
VFG033376__fimH Made VFG033376__fimH into gene. strand=+, frame=0
VFG033377__sfaC Made VFG033377__sfaC into gene. strand=+, frame=0
VFG033383__sfaD Made VFG033383__sfaD into gene. strand=+, frame=0
VFG033387__sfaF Made VFG033387__sfaF into gene. strand=+, frame=0
VFG033388__sfaF Made VFG033388__sfaF into gene. strand=+, frame=0
VFG033389__sfaG Made VFG033389__sfaG into gene. strand=+, frame=0
VFG033390__sfaG Made VFG033390__sfaG into gene. strand=+, frame=0
VFG033393__sfaH Made VFG033393__sfaH into gene. strand=+, frame=0
VFG033394__sfaH Made VFG033394__sfaH into gene. strand=+, frame=0
VFG033395__focA Made VFG033395__focA into gene. strand=+, frame=0
VFG033397__focI Made VFG033397__focI into gene. strand=+, frame=0
VFG033401__focD Made VFG033401__focD into gene. strand=+, frame=0
VFG033403__focF Made VFG033403__focF into gene. strand=+, frame=0
VFG033407__focH Made VFG033407__focH into gene. strand=+, frame=0
VFG033411__ibeA Made VFG033411__ibeA into gene. strand=+, frame=0
VFG033413__tia Made VFG033413__tia into gene. strand=+, frame=0
VFG033414__tia Made VFG033414__tia into gene. strand=+, frame=0
VFG033415__tia Made VFG033415__tia into gene. strand=+, frame=0
VFG033417__tia Made VFG033417__tia into gene. strand=+, frame=0
VFG033418__tia Made VFG033418__tia into gene. strand=+, frame=0
VFG033420__tia Made VFG033420__tia into gene. strand=+, frame=0
VFG033422__E2348C_3931 Made VFG033422__E2348C_3931 into gene. strand=+, frame=0
VFG033427__ECO103_3601 Made VFG033427__ECO103_3601 into gene. strand=+, frame=0
VFG033428__ECO111_3735 Made VFG033428__ECO111_3735 into gene. strand=+, frame=0
VFG033436__escF Made VFG033436__escF into gene. strand=+, frame=0
VFG033437__escF Made VFG033437__escF into gene. strand=+, frame=0
VFG033439__cesD2 Made VFG033439__cesD2 into gene. strand=+, frame=0
VFG033445__cesD2 Made VFG033445__cesD2 into gene. strand=+, frame=0
VFG033446__cesD2 Made VFG033446__cesD2 into gene. strand=+, frame=0
VFG033449__espB Made VFG033449__espB into gene. strand=+, frame=0
VFG033451__espB Made VFG033451__espB into gene. strand=+, frame=0
VFG033454__espB Made VFG033454__espB into gene. strand=+, frame=0
VFG033455__espB Made VFG033455__espB into gene. strand=+, frame=0
VFG033456__espB Made VFG033456__espB into gene. strand=+, frame=0
VFG033457__espD Made VFG033457__espD into gene. strand=+, frame=0
VFG033458__espD Made VFG033458__espD into gene. strand=+, frame=0
VFG033463__espD Made VFG033463__espD into gene. strand=+, frame=0
VFG033464__espD Made VFG033464__espD into gene. strand=+, frame=0
VFG033465__espD Made VFG033465__espD into gene. strand=+, frame=0
VFG033466__espA Made VFG033466__espA into gene. strand=+, frame=0
VFG033467__espA Made VFG033467__espA into gene. strand=+, frame=0
VFG033469__espA Made VFG033469__espA into gene. strand=+, frame=0
VFG033472__espA Made VFG033472__espA into gene. strand=+, frame=0
VFG033473__espA Made VFG033473__espA into gene. strand=+, frame=0
VFG033474__espA Made VFG033474__espA into gene. strand=+, frame=0
VFG033475__speL Made VFG033475__speL into gene. strand=+, frame=0
VFG033481__sepL Made VFG033481__sepL into gene. strand=+, frame=0
VFG033482__sepL Made VFG033482__sepL into gene. strand=+, frame=0
VFG033483__sepL Made VFG033483__sepL into gene. strand=+, frame=0
VFG033484__escD Made VFG033484__escD into gene. strand=+, frame=0
VFG033490__escD Made VFG033490__escD into gene. strand=+, frame=0
VFG033491__escD Made VFG033491__escD into gene. strand=+, frame=0
VFG033492__escD Made VFG033492__escD into gene. strand=+, frame=0
VFG033493__cesT Made VFG033493__cesT into gene. strand=+, frame=0
VFG033499__cesT Made VFG033499__cesT into gene. strand=+, frame=0
VFG033500__cesT Made VFG033500__cesT into gene. strand=+, frame=0
VFG033502__cesF Made VFG033502__cesF into gene. strand=+, frame=0
VFG033508__cesF Made VFG033508__cesF into gene. strand=+, frame=0
VFG033509__cesF Made VFG033509__cesF into gene. strand=+, frame=0
VFG033510__cesF Made VFG033510__cesF into gene. strand=+, frame=0
VFG033511__sepQ Made VFG033511__sepQ into gene. strand=+, frame=0
VFG033512__sepQ Made VFG033512__sepQ into gene. strand=+, frame=0
VFG033517__sepQ Made VFG033517__sepQ into gene. strand=+, frame=0
VFG033518__sepQ Made VFG033518__sepQ into gene. strand=+, frame=0
VFG033519__sepQ Made VFG033519__sepQ into gene. strand=+, frame=0
VFG033520__E2348C_3946 Made VFG033520__E2348C_3946 into gene. strand=+, frame=0
VFG033524__ECO103_3616 Made VFG033524__ECO103_3616 into gene. strand=+, frame=0
VFG033525__ECO111_3750 Made VFG033525__ECO111_3750 into gene. strand=+, frame=0
VFG033527__E2348C_3947 Made VFG033527__E2348C_3947 into gene. strand=+, frame=0
VFG033530__ECH74115_5061 Made VFG033530__ECH74115_5061 into gene. strand=+, frame=0
VFG033533__ECO103_3617 Made VFG033533__ECO103_3617 into gene. strand=+, frame=0
VFG033534__ECO111_3751 Made VFG033534__ECO111_3751 into gene. strand=+, frame=0
VFG033535__ECO26_5272 Made VFG033535__ECO26_5272 into gene. strand=+, frame=0
VFG033536__escN Made VFG033536__escN into gene. strand=+, frame=0
VFG033542__escN Made VFG033542__escN into gene. strand=+, frame=0
VFG033543__escN Made VFG033543__escN into gene. strand=+, frame=0
VFG033544__escN Made VFG033544__escN into gene. strand=+, frame=0
VFG033545__escV Made VFG033545__escV into gene. strand=+, frame=0
VFG033546__escV Made VFG033546__escV into gene. strand=+, frame=0
VFG033551__escV Made VFG033551__escV into gene. strand=+, frame=0
VFG033552__escV Made VFG033552__escV into gene. strand=+, frame=0
VFG033553__escV Made VFG033553__escV into gene. strand=+, frame=0
VFG033554__mpc Made VFG033554__mpc into gene. strand=+, frame=0
VFG033555__G2583_4425 Made VFG033555__G2583_4425 into gene. strand=+, frame=0
VFG033559__mpc Made VFG033559__mpc into gene. strand=+, frame=0
VFG033560__mpc Made VFG033560__mpc into gene. strand=+, frame=0
VFG033561__mpc Made VFG033561__mpc into gene. strand=+, frame=0
VFG033562__rorf8 Made VFG033562__rorf8 into gene. strand=+, frame=0
VFG033564__ECO55CA74_21240 Made VFG033564__ECO55CA74_21240 into gene. strand=+, frame=0
VFG033567__ECO103_3622 Made VFG033567__ECO103_3622 into gene. strand=+, frame=0
VFG033568__rorf8 Made VFG033568__rorf8 into gene. strand=+, frame=0
VFG033569__rorf8 Made VFG033569__rorf8 into gene. strand=+, frame=0
VFG033570__escJ Made VFG033570__escJ into gene. strand=+, frame=0
VFG033571__escJ Made VFG033571__escJ into gene. strand=+, frame=0
VFG033576__escJ Made VFG033576__escJ into gene. strand=+, frame=0
VFG033577__escJ Made VFG033577__escJ into gene. strand=+, frame=0
VFG033579__sepD Made VFG033579__sepD into gene. strand=+, frame=0
VFG033581__ECH74115_5068 Made VFG033581__ECH74115_5068 into gene. strand=+, frame=0
VFG033582__sepD Made VFG033582__sepD into gene. strand=+, frame=0
VFG033584__sepD Made VFG033584__sepD into gene. strand=+, frame=0
VFG033585__sepD Made VFG033585__sepD into gene. strand=+, frame=0
VFG033587__escC Made VFG033587__escC into gene. strand=+, frame=0
VFG033588__escC Made VFG033588__escC into gene. strand=+, frame=0
VFG033589__escC Made VFG033589__escC into gene. strand=+, frame=0
VFG033593__escC Made VFG033593__escC into gene. strand=+, frame=0
VFG033594__escC Made VFG033594__escC into gene. strand=+, frame=0
VFG033595__escC Made VFG033595__escC into gene. strand=+, frame=0
VFG033596__cesD Made VFG033596__cesD into gene. strand=+, frame=0
VFG033601__cesD Made VFG033601__cesD into gene. strand=+, frame=0
VFG033602__cesD Made VFG033602__cesD into gene. strand=+, frame=0
VFG033604__grlA Made VFG033604__grlA into gene. strand=+, frame=0
VFG033609__glrA Made VFG033609__glrA into gene. strand=+, frame=0
VFG033610__glrA Made VFG033610__glrA into gene. strand=+, frame=0
VFG033611__glrA Made VFG033611__glrA into gene. strand=+, frame=0
VFG033612__grlR Made VFG033612__grlR into gene. strand=+, frame=0
VFG033618__glrR Made VFG033618__glrR into gene. strand=+, frame=0
VFG033619__glrR Made VFG033619__glrR into gene. strand=+, frame=0
VFG033620__glrR Made VFG033620__glrR into gene. strand=+, frame=0
VFG033621__E2348C_3959 Made VFG033621__E2348C_3959 into gene. strand=+, frame=0
VFG033622__G2583_4434 Made VFG033622__G2583_4434 into gene. strand=+, frame=0
VFG033623__ECO55CA74_21270 Made VFG033623__ECO55CA74_21270 into gene. strand=+, frame=0
VFG033627__ECO103_3629 Made VFG033627__ECO103_3629 into gene. strand=+, frame=0
VFG033628__ECO111_3763 Made VFG033628__ECO111_3763 into gene. strand=+, frame=0
VFG033629__ECO26_5260 Made VFG033629__ECO26_5260 into gene. strand=+, frame=0
VFG033630__escU Made VFG033630__escU into gene. strand=+, frame=0
VFG033636__escU Made VFG033636__escU into gene. strand=+, frame=0
VFG033637__escU Made VFG033637__escU into gene. strand=+, frame=0
VFG033638__escU Made VFG033638__escU into gene. strand=+, frame=0
VFG033639__escT Made VFG033639__escT into gene. strand=+, frame=0
VFG033640__escT Made VFG033640__escT into gene. strand=+, frame=0
VFG033643__escT Made VFG033643__escT into gene. strand=+, frame=0
VFG033645__escT Made VFG033645__escT into gene. strand=+, frame=0
VFG033646__escT Made VFG033646__escT into gene. strand=+, frame=0
VFG033649__escS Made VFG033649__escS into gene. strand=+, frame=0
VFG033651__escS Made VFG033651__escS into gene. strand=+, frame=0
VFG033654__escS Made VFG033654__escS into gene. strand=+, frame=0
VFG033655__escS Made VFG033655__escS into gene. strand=+, frame=0
VFG033657__escR Made VFG033657__escR into gene. strand=+, frame=0
